Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Sub-Category,Sales,Discount,Profit,is_profitable,Order_Year,Order_Month,Order_DayOfWeek,Order_Quarter,Is_EndOfYear,Delivery_Days,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,Quarter_sin,Quarter_cos,State_Avg_Sales,Category_Avg_Sales,High_Discount
2016-12-03,2016-12-07,Standard Class,MM-17920,Consumer,Richmond,Indiana,Central,FUR-TA-10004575,Tables,581.96,0.0,104.7528,1,2016,12,5,4,1,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,499.85695652173916,885.8187105263157,0
2016-12-03,2016-12-07,Standard Class,MM-17920,Consumer,Richmond,Indiana,Central,FUR-CH-10004754,Chairs,29.98,0.0,8.0946,1,2016,12,5,4,1,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,499.85695652173916,610.1385110497238,0
2015-09-22,2015-09-26,Second Class,MG-17875,Home Office,Arlington,Virginia,South,FUR-FU-10002554,Furnishings,47.98,0.0,11.0354,1,2015,9,1,3,0,4,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,486.9605769230769,98.45908322663252,0
2015-11-17,2015-11-21,Standard Class,BS-11665,Consumer,San Diego,California,West,FUR-FU-10002813,Furnishings,80.96,0.0,29.1456,1,2015,11,1,4,0,4,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,333.32167002881846,98.45908322663252,0
2015-11-17,2015-11-21,Standard Class,BS-11665,Consumer,San Diego,California,West,FUR-CH-10001708,Chairs,225.568,0.2,2.8196,1,2015,11,1,4,0,4,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,333.32167002881846,610.1385110497238,0
2015-11-17,2015-11-21,Standard Class,BS-11665,Consumer,San Diego,California,West,FUR-FU-10001591,Furnishings,36.6,0.0,15.372,1,2015,11,1,4,0,4,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,333.32167002881846,98.45908322663252,0
2015-11-10,2015-11-14,Standard Class,PO-19180,Home Office,Roseville,Minnesota,Central,FUR-FU-10004351,Furnishings,29.22,0.0,12.8568,1,2015,11,1,4,0,4,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,585.4884615384616,98.45908322663252,0
2017-09-03,2017-09-07,Second Class,JK-15730,Consumer,Concord,California,West,FUR-BO-10004218,Bookcases,239.666,0.15,14.098,1,2017,9,6,3,0,4,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,333.32167002881846,567.2388333333333,0
2015-11-01,2015-11-08,Standard Class,MS-17530,Consumer,Conway,Arkansas,South,FUR-TA-10002530,Tables,301.96,0.0,45.294,1,2015,11,6,4,0,7,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,354.1722222222222,885.8187105263157,0
2014-08-05,2014-08-07,Second Class,RS-19420,Corporate,Meriden,Connecticut,East,FUR-CH-10002335,Chairs,1133.35,0.0,294.671,1,2014,8,1,3,0,2,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,447.51181818181817,610.1385110497238,0
2016-11-07,2016-11-12,Standard Class,MA-17995,Home Office,Cheyenne,Wyoming,West,FUR-CH-10001215,Chairs,1603.136,0.2,100.196,1,2016,11,0,4,0,5,0.0,1.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1603.136,610.1385110497238,0
2016-06-14,2016-06-14,Same Day,EB-13705,Corporate,Anaheim,California,West,FUR-TA-10001771,Tables,1293.488,0.2,80.843,1,2016,6,1,2,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,333.32167002881846,885.8187105263157,0
2016-09-24,2016-09-28,Standard Class,RD-19900,Consumer,Bloomington,Indiana,Central,FUR-FU-10004006,Furnishings,127.95,0.0,21.7515,1,2016,9,5,3,0,4,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,499.85695652173916,98.45908322663252,0
2016-09-18,2016-09-22,Standard Class,JW-15220,Corporate,San Diego,California,West,FUR-CH-10001215,Chairs,801.568,0.2,50.098,1,2016,9,6,3,0,4,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,333.32167002881846,610.1385110497238,0
2016-03-13,2016-03-15,Second Class,EH-13765,Corporate,San Francisco,California,West,FUR-FU-10004712,Furnishings,28.28,0.0,7.3528,1,2016,3,6,1,0,2,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,333.32167002881846,98.45908322663252,0
2016-04-03,2016-04-09,Standard Class,ZD-21925,Consumer,Richmond,Indiana,Central,FUR-FU-10003799,Furnishings,71.12,0.0,22.0472,1,2016,4,6,2,0,6,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,499.85695652173916,98.45908322663252,0
2016-11-27,2016-12-02,Standard Class,PC-18745,Corporate,Westfield,New Jersey,East,FUR-FU-10001889,Furnishings,31.56,0.0,10.4148,1,2016,11,6,4,0,5,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,245.36458333333334,98.45908322663252,0
2016-12-02,2016-12-07,Standard Class,KD-16495,Corporate,San Jose,California,West,FUR-FU-10003026,Furnishings,14.52,0.0,5.6628,1,2016,12,4,4,1,5,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,333.32167002881846,98.45908322663252,0
2015-09-17,2015-09-23,Standard Class,PF-19120,Consumer,New York City,New York,East,FUR-CH-10001973,Chairs,199.764,0.1,8.8784,1,2015,9,3,3,0,6,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,353.64750793650796,610.1385110497238,0
2015-09-17,2015-09-23,Standard Class,PF-19120,Consumer,New York City,New York,East,FUR-BO-10004834,Bookcases,4228.704,0.2,158.5764,1,2015,9,3,3,0,6,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,353.64750793650796,567.2388333333333,0
2014-04-08,2014-04-12,Standard Class,RA-19885,Corporate,Decatur,Alabama,South,FUR-TA-10001086,Tables,1215.92,0.0,316.1392,1,2014,4,1,2,0,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,575.6800000000001,885.8187105263157,0
2014-10-11,2014-10-15,Standard Class,DB-13555,Corporate,Fayetteville,Arkansas,South,FUR-FU-10002107,Furnishings,8.92,0.0,3.9248,1,2014,10,5,4,0,4,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,354.1722222222222,98.45908322663252,0
2016-07-04,2016-07-04,Same Day,RB-19465,Home Office,Seattle,Washington,West,FUR-FU-10000221,Furnishings,25.4,0.0,8.636,1,2016,7,0,3,0,0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,435.3106534653465,98.45908322663252,0
2014-08-25,2014-08-29,Standard Class,JM-15265,Corporate,Los Angeles,California,West,FUR-FU-10000771,Furnishings,6.28,0.0,2.6376,1,2014,8,0,3,0,4,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,333.32167002881846,98.45908322663252,0
2014-11-11,2014-11-15,Second Class,TS-21430,Corporate,Reading,Pennsylvania,East,FUR-FU-10000409,Furnishings,23.968,0.2,7.7896,1,2014,11,1,4,0,4,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,76.22222222222223,98.45908322663252,0
2016-03-12,2016-03-15,Second Class,DK-13225,Corporate,San Francisco,California,West,FUR-CH-10003746,Chairs,770.352,0.2,77.0352,1,2016,3,5,1,0,3,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,333.32167002881846,610.1385110497238,0
2017-02-09,2017-02-14,Second Class,ML-17395,Corporate,Los Angeles,California,West,FUR-FU-10003142,Furnishings,21.12,0.0,6.5472,1,2017,2,3,1,0,5,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,333.32167002881846,98.45908322663252,0
2014-07-20,2014-07-22,First Class,CC-12145,Consumer,San Diego,California,West,FUR-FU-10003577,Furnishings,43.02,0.0,15.4872,1,2014,7,6,3,0,2,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,333.32167002881846,98.45908322663252,0
2017-02-06,2017-02-11,Standard Class,BD-11770,Consumer,New York City,New York,East,FUR-BO-10001811,Bookcases,240.784,0.2,30.098,1,2017,2,0,1,0,5,0.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,353.64750793650796,567.2388333333333,0
2014-09-07,2014-09-13,Standard Class,RB-19465,Home Office,Tulsa,Oklahoma,Central,FUR-TA-10001039,Tables,429.9,0.0,111.774,1,2014,9,6,3,0,6,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,552.2733333333333,885.8187105263157,0
2014-09-07,2014-09-13,Standard Class,RB-19465,Home Office,Tulsa,Oklahoma,Central,FUR-CH-10004698,Chairs,161.96,0.0,45.3488,1,2014,9,6,3,0,6,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,552.2733333333333,610.1385110497238,0
2016-07-19,2016-07-25,Standard Class,JS-16030,Consumer,Hattiesburg,Mississippi,South,FUR-FU-10001185,Furnishings,185.58,0.0,76.0878,1,2016,7,1,3,0,6,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,479.7611111111112,98.45908322663252,0
2016-07-19,2016-07-25,Standard Class,JS-16030,Consumer,Hattiesburg,Mississippi,South,FUR-BO-10003546,Bookcases,504.9,0.0,126.225,1,2016,7,1,3,0,6,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,479.7611111111112,567.2388333333333,0
2014-12-10,2014-12-14,Standard Class,SH-19975,Corporate,Caldwell,Idaho,West,FUR-CH-10001708,Chairs,338.352,0.2,4.2294,1,2014,12,2,4,1,4,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,432.58033333333333,610.1385110497238,0
2014-12-13,2014-12-17,Standard Class,RF-19345,Corporate,Phoenix,Arizona,West,FUR-FU-10002553,Furnishings,87.96,0.2,7.6965,1,2014,12,5,4,1,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,218.76444444444442,98.45908322663252,0
2017-09-07,2017-09-11,Standard Class,AG-10390,Consumer,Los Angeles,California,West,FUR-FU-10002597,Furnishings,19.76,0.0,8.2992,1,2017,9,3,3,0,4,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,333.32167002881846,98.45908322663252,0
2015-11-02,2015-11-07,Standard Class,SW-20245,Consumer,Troy,New York,East,FUR-CH-10003535,Chairs,109.764,0.1,8.5372,1,2015,11,0,4,0,5,0.0,1.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,353.64750793650796,610.1385110497238,0
2017-04-01,2017-04-03,First Class,GB-14530,Corporate,Florence,South Carolina,South,FUR-FU-10004006,Furnishings,127.95,0.0,21.7515,1,2017,4,5,2,0,2,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,513.0416666666666,98.45908322663252,0
2014-04-06,2014-04-12,Standard Class,AY-10555,Corporate,Los Angeles,California,West,FUR-FU-10000747,Furnishings,91.96,0.0,15.6332,1,2014,4,6,2,0,6,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,333.32167002881846,98.45908322663252,0
2014-04-06,2014-04-12,Standard Class,AY-10555,Corporate,Los Angeles,California,West,FUR-FU-10001918,Furnishings,33.11,0.0,12.9129,1,2014,4,6,2,0,6,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,333.32167002881846,98.45908322663252,0
2017-07-06,2017-07-06,Same Day,AH-10585,Consumer,Miami,Florida,South,FUR-CH-10000155,Chairs,239.24,0.2,23.924,1,2017,7,3,3,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,157.69615384615386,610.1385110497238,0
2016-12-25,2017-01-01,Standard Class,SS-20140,Corporate,Nashua,New Hampshire,East,FUR-FU-10003142,Furnishings,21.12,0.0,6.5472,1,2016,12,6,4,1,7,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,166.66199999999998,98.45908322663252,0
2015-12-14,2015-12-18,Standard Class,PP-18955,Home Office,Los Angeles,California,West,FUR-FU-10002963,Furnishings,15.24,0.0,5.1816,1,2015,12,0,4,1,4,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,333.32167002881846,98.45908322663252,0
2016-09-04,2016-09-08,Standard Class,AA-10645,Consumer,Georgetown,Kentucky,South,FUR-FU-10003347,Furnishings,42.6,0.0,16.614,1,2016,9,6,3,0,4,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,404.228,98.45908322663252,0
2016-02-04,2016-02-08,Standard Class,TB-21520,Consumer,Sierra Vista,Arizona,West,FUR-FU-10002088,Furnishings,14.368,0.2,3.9512,1,2016,2,3,1,0,4,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,218.76444444444442,98.45908322663252,0
2015-09-03,2015-09-08,Standard Class,CP-12085,Corporate,Tucson,Arizona,West,FUR-FU-10002937,Furnishings,238.152,0.2,89.307,1,2015,9,3,3,0,5,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,218.76444444444442,98.45908322663252,0
2016-06-09,2016-06-16,Standard Class,BF-11215,Home Office,Minneapolis,Minnesota,Central,FUR-TA-10001771,Tables,692.94,0.0,173.235,1,2016,6,3,2,0,7,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,585.4884615384616,885.8187105263157,0
2016-09-23,2016-09-26,Second Class,JS-15940,Home Office,Lancaster,Ohio,East,FUR-FU-10004963,Furnishings,28.0,0.2,7.7,1,2016,9,4,3,0,3,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,74.18021052631579,98.45908322663252,0
2017-05-20,2017-05-24,Standard Class,CC-12430,Home Office,Lakewood,California,West,FUR-FU-10002191,Furnishings,6.98,0.0,3.3504,1,2017,5,5,2,0,4,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,333.32167002881846,98.45908322663252,0
2016-09-01,2016-09-07,Standard Class,PG-18820,Consumer,New York City,New York,East,FUR-FU-10004864,Furnishings,191.82,0.0,61.3824,1,2016,9,3,3,0,6,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,353.64750793650796,98.45908322663252,0
2015-12-14,2015-12-18,Standard Class,EH-13945,Consumer,Costa Mesa,California,West,FUR-FU-10004351,Furnishings,29.22,0.0,12.8568,1,2015,12,0,4,1,4,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,333.32167002881846,98.45908322663252,0
2017-09-20,2017-09-26,Standard Class,SV-20365,Consumer,New York City,New York,East,FUR-CH-10003846,Chairs,272.646,0.1,18.1764,1,2017,9,2,3,0,6,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,353.64750793650796,610.1385110497238,0
2017-09-20,2017-09-26,Standard Class,SV-20365,Consumer,New York City,New York,East,FUR-CH-10003061,Chairs,80.991,0.1,8.0991,1,2017,9,2,3,0,6,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,353.64750793650796,610.1385110497238,0
2017-09-20,2017-09-26,Standard Class,SV-20365,Consumer,New York City,New York,East,FUR-CH-10004086,Chairs,2888.127,0.1,609.7157,1,2017,9,2,3,0,6,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,353.64750793650796,610.1385110497238,0
2017-09-20,2017-09-26,Standard Class,SV-20365,Consumer,New York City,New York,East,FUR-CH-10001215,Chairs,2254.41,0.1,375.735,1,2017,9,2,3,0,6,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,353.64750793650796,610.1385110497238,0
2017-09-19,2017-09-25,Standard Class,JR-16210,Corporate,Springfield,Oregon,West,FUR-FU-10004864,Furnishings,409.216,0.2,61.3824,1,2017,9,1,3,0,6,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,381.824,98.45908322663252,0
2016-03-31,2016-04-06,Standard Class,EH-13990,Consumer,New York City,New York,East,FUR-CH-10003817,Chairs,327.996,0.1,54.666,1,2016,3,3,1,0,6,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,353.64750793650796,610.1385110497238,0
2014-12-27,2014-12-31,Standard Class,TB-21190,Home Office,New York City,New York,East,FUR-CH-10004477,Chairs,767.214,0.1,161.9674,1,2014,12,5,4,1,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,353.64750793650796,610.1385110497238,0
2016-08-16,2016-08-19,First Class,AO-10810,Corporate,Los Angeles,California,West,FUR-TA-10004152,Tables,161.28,0.2,12.096,1,2016,8,1,3,0,3,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,333.32167002881846,885.8187105263157,0
2016-04-08,2016-04-11,First Class,RM-19375,Consumer,Columbus,Georgia,South,FUR-BO-10001608,Bookcases,354.9,0.0,88.725,1,2016,4,4,2,0,3,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,260.04625,567.2388333333333,0
2014-03-18,2014-03-21,Second Class,EK-13795,Home Office,San Francisco,California,West,FUR-BO-10004218,Bookcases,1198.33,0.15,70.49,1,2014,3,1,1,0,3,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,333.32167002881846,567.2388333333333,0
2017-04-20,2017-04-23,First Class,CV-12805,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10001876,Furnishings,51.968,0.2,10.3936,1,2017,4,3,2,0,3,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,76.22222222222223,98.45908322663252,0
2017-04-20,2017-04-23,First Class,CV-12805,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004671,Furnishings,42.408,0.2,9.5418,1,2017,4,3,2,0,3,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,76.22222222222223,98.45908322663252,0
2014-03-19,2014-03-21,First Class,MC-17605,Corporate,Lakeland,Florida,South,FUR-FU-10003981,Furnishings,4.992,0.2,1.3728,1,2014,3,2,1,0,2,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,157.69615384615386,98.45908322663252,0
2014-03-19,2014-03-21,First Class,MC-17605,Corporate,Lakeland,Florida,South,FUR-FU-10002508,Furnishings,20.016,0.2,5.5044,1,2014,3,2,1,0,2,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,157.69615384615386,98.45908322663252,0
2015-09-21,2015-09-26,Standard Class,GB-14575,Consumer,Columbia,South Carolina,South,FUR-CH-10000309,Chairs,1690.04,0.0,422.51,1,2015,9,0,3,0,5,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,513.0416666666666,610.1385110497238,0
2016-12-11,2016-12-13,First Class,DB-13270,Home Office,Portland,Oregon,West,FUR-CH-10004218,Chairs,403.92,0.2,25.245,1,2016,12,6,4,1,2,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,381.824,610.1385110497238,0
2016-12-24,2016-12-28,Standard Class,JM-15535,Consumer,New York City,New York,East,FUR-FU-10003192,Furnishings,799.56,0.0,207.8856,1,2016,12,5,4,1,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,353.64750793650796,98.45908322663252,0
2016-12-16,2016-12-23,Standard Class,PK-19075,Consumer,Apple Valley,California,West,FUR-CH-10001708,Chairs,563.92,0.2,7.049,1,2016,12,4,4,1,7,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,333.32167002881846,610.1385110497238,0
2017-12-01,2017-12-03,First Class,MG-17650,Home Office,Marion,Ohio,East,FUR-FU-10002885,Furnishings,7.712,0.2,1.7352,1,2017,12,4,4,1,2,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,74.18021052631579,98.45908322663252,0
2017-08-18,2017-08-25,Standard Class,YS-21880,Corporate,Seattle,Washington,West,FUR-FU-10001475,Furnishings,65.94,0.0,22.4196,1,2017,8,4,3,0,7,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,435.3106534653465,98.45908322663252,0
2015-11-28,2015-12-03,Standard Class,MC-17425,Corporate,New York City,New York,East,FUR-FU-10000087,Furnishings,68.16,0.0,27.9456,1,2015,11,5,4,0,5,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,353.64750793650796,98.45908322663252,0
2017-12-23,2017-12-27,Standard Class,DK-12985,Consumer,Hendersonville,Tennessee,South,FUR-FU-10000087,Furnishings,72.704,0.2,19.0848,1,2017,12,5,4,1,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,175.9742857142857,98.45908322663252,0
2017-09-11,2017-09-11,Same Day,JF-15415,Consumer,Seattle,Washington,West,FUR-CH-10003199,Chairs,177.568,0.2,8.8784,1,2017,9,0,3,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,435.3106534653465,610.1385110497238,0
2015-12-12,2015-12-16,Standard Class,HA-14905,Consumer,San Jose,California,West,FUR-FU-10004597,Furnishings,166.5,0.0,21.645,1,2015,12,5,4,1,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,333.32167002881846,98.45908322663252,0
2017-05-28,2017-05-31,Second Class,LO-17170,Corporate,Concord,New Hampshire,East,FUR-FU-10001185,Furnishings,247.44,0.0,101.4504,1,2017,5,6,2,0,3,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,166.66199999999998,98.45908322663252,0
