Sales,Discount,Order_Year,Order_Month,Order_DayOfWeek,Order_Quarter,Is_EndOfYear,Delivery_Days,Ship Mode,Segment,City,Region,Sub-Category,State,Product ID,Customer ID,is_profitable
47.98,0.0,2015,9,1,3,0,4,Second Class,Home Office,Arlington,South,Furnishings,Virginia,FUR-FU-10002554,MG-17875,1
80.96,0.0,2015,11,1,4,0,4,Standard Class,Consumer,San Diego,West,Furnishings,California,FUR-FU-10002813,BS-11665,1
225.568,0.2,2015,11,1,4,0,4,Standard Class,Consumer,San Diego,West,Chairs,California,FUR-CH-10001708,BS-11665,1
36.6,0.0,2015,11,1,4,0,4,Standard Class,Consumer,San Diego,West,Furnishings,California,FUR-FU-10001591,BS-11665,1
29.22,0.0,2015,11,1,4,0,4,Standard Class,Home Office,Roseville,Central,Furnishings,Minnesota,FUR-FU-10004351,PO-19180,1
14.76,0.6,2015,8,2,3,0,6,Standard Class,Corporate,Dallas,Central,Furnishings,Texas,FUR-FU-10002364,AH-10690,0
239.666,0.15,2017,9,6,3,0,4,Second Class,Consumer,Concord,West,Bookcases,California,FUR-BO-10004218,JK-15730,1
301.96,0.0,2015,11,6,4,0,7,Standard Class,Consumer,Conway,South,Tables,Arkansas,FUR-TA-10002530,MS-17530,1
1133.35,0.0,2014,8,1,3,0,2,Second Class,Corporate,Meriden,East,Chairs,Connecticut,FUR-CH-10002335,RS-19420,1
1603.136,0.2,2016,11,0,4,0,5,Standard Class,Home Office,Cheyenne,West,Chairs,Wyoming,FUR-CH-10001215,MA-17995,1
1293.488,0.2,2016,6,1,2,0,0,Same Day,Corporate,Anaheim,West,Tables,California,FUR-TA-10001771,EB-13705,1
127.95,0.0,2016,9,5,3,0,4,Standard Class,Consumer,Bloomington,Central,Furnishings,Indiana,FUR-FU-10004006,RD-19900,1
801.568,0.2,2016,9,6,3,0,4,Standard Class,Corporate,San Diego,West,Chairs,California,FUR-CH-10001215,JW-15220,1
885.528,0.2,2016,9,6,3,0,4,Standard Class,Corporate,San Diego,West,Chairs,California,FUR-CH-10002880,JW-15220,0
28.28,0.0,2016,3,6,1,0,2,Second Class,Corporate,San Francisco,West,Furnishings,California,FUR-FU-10004712,EH-13765,1
71.12,0.0,2016,4,6,2,0,6,Standard Class,Consumer,Richmond,Central,Furnishings,Indiana,FUR-FU-10003799,ZD-21925,1
31.56,0.0,2016,11,6,4,0,5,Standard Class,Corporate,Westfield,East,Furnishings,New Jersey,FUR-FU-10001889,PC-18745,1
14.52,0.0,2016,12,4,4,1,5,Standard Class,Corporate,San Jose,West,Furnishings,California,FUR-FU-10003026,KD-16495,1
199.764,0.1,2015,9,3,3,0,6,Standard Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10001973,PF-19120,1
4228.704,0.2,2015,9,3,3,0,6,Standard Class,Consumer,New York City,East,Bookcases,New York,FUR-BO-10004834,PF-19120,1
2003.92,0.2,2015,9,3,3,0,6,Standard Class,Consumer,New York City,East,Bookcases,New York,FUR-BO-10002213,PF-19120,0
313.176,0.4,2016,11,5,4,0,4,Second Class,Corporate,New York City,East,Tables,New York,FUR-TA-10002958,DK-13225,0
1215.92,0.0,2014,4,1,2,0,4,Standard Class,Corporate,Decatur,South,Tables,Alabama,FUR-TA-10001086,RA-19885,1
8.92,0.0,2014,10,5,4,0,4,Standard Class,Corporate,Fayetteville,South,Furnishings,Arkansas,FUR-FU-10002107,DB-13555,1
87.21,0.5,2017,7,4,3,0,2,First Class,Consumer,Philadelphia,East,Bookcases,Pennsylvania,FUR-BO-10001519,RL-19615,0
25.4,0.0,2016,7,0,3,0,0,Same Day,Home Office,Seattle,West,Furnishings,Washington,FUR-FU-10000221,RB-19465,1
6.28,0.0,2014,8,0,3,0,4,Standard Class,Corporate,Los Angeles,West,Furnishings,California,FUR-FU-10000771,JM-15265,1
23.968,0.2,2014,11,1,4,0,4,Second Class,Corporate,Reading,East,Furnishings,Pennsylvania,FUR-FU-10000409,TS-21430,1
521.96,0.5,2014,11,1,4,0,4,Second Class,Corporate,Reading,East,Bookcases,Pennsylvania,FUR-BO-10002545,TS-21430,0
770.352,0.2,2016,3,5,1,0,3,Second Class,Corporate,San Francisco,West,Chairs,California,FUR-CH-10003746,DK-13225,1
21.12,0.0,2017,2,3,1,0,5,Second Class,Corporate,Los Angeles,West,Furnishings,California,FUR-FU-10003142,ML-17395,1
43.02,0.0,2014,7,6,3,0,2,First Class,Consumer,San Diego,West,Furnishings,California,FUR-FU-10003577,CC-12145,1
240.784,0.2,2017,2,0,1,0,5,Standard Class,Consumer,New York City,East,Bookcases,New York,FUR-BO-10001811,BD-11770,1
429.9,0.0,2014,9,6,3,0,6,Standard Class,Home Office,Tulsa,Central,Tables,Oklahoma,FUR-TA-10001039,RB-19465,1
161.96,0.0,2014,9,6,3,0,6,Standard Class,Home Office,Tulsa,Central,Chairs,Oklahoma,FUR-CH-10004698,RB-19465,1
185.58,0.0,2016,7,1,3,0,6,Standard Class,Consumer,Hattiesburg,South,Furnishings,Mississippi,FUR-FU-10001185,JS-16030,1
504.9,0.0,2016,7,1,3,0,6,Standard Class,Consumer,Hattiesburg,South,Bookcases,Mississippi,FUR-BO-10003546,JS-16030,1
184.752,0.2,2017,9,4,3,0,6,Standard Class,Consumer,Los Angeles,West,Chairs,California,FUR-CH-10003396,ES-14020,0
458.43,0.3,2016,12,6,4,1,0,Same Day,Corporate,Columbus,East,Chairs,Ohio,FUR-CH-10003298,NS-18640,0
328.59,0.4,2016,12,6,4,1,0,Same Day,Corporate,Columbus,East,Tables,Ohio,FUR-TA-10003008,NS-18640,0
338.352,0.2,2014,12,2,4,1,4,Standard Class,Corporate,Caldwell,West,Chairs,Idaho,FUR-CH-10001708,SH-19975,1
87.96,0.2,2014,12,5,4,1,4,Standard Class,Corporate,Phoenix,West,Furnishings,Arizona,FUR-FU-10002553,RF-19345,1
19.76,0.0,2017,9,3,3,0,4,Standard Class,Consumer,Los Angeles,West,Furnishings,California,FUR-FU-10002597,AG-10390,1
109.764,0.1,2015,11,0,4,0,5,Standard Class,Consumer,Troy,East,Chairs,New York,FUR-CH-10003535,SW-20245,1
127.95,0.0,2017,4,5,2,0,2,First Class,Corporate,Florence,South,Furnishings,South Carolina,FUR-FU-10004006,GB-14530,1
91.96,0.0,2014,4,6,2,0,6,Standard Class,Corporate,Los Angeles,West,Furnishings,California,FUR-FU-10000747,AY-10555,1
33.11,0.0,2014,4,6,2,0,6,Standard Class,Corporate,Los Angeles,West,Furnishings,California,FUR-FU-10001918,AY-10555,1
239.24,0.2,2017,7,3,3,0,0,Same Day,Consumer,Miami,South,Chairs,Florida,FUR-CH-10000155,AH-10585,1
21.12,0.0,2016,12,6,4,1,7,Standard Class,Corporate,Nashua,East,Furnishings,New Hampshire,FUR-FU-10003142,SS-20140,1
15.24,0.0,2015,12,0,4,1,4,Standard Class,Home Office,Los Angeles,West,Furnishings,California,FUR-FU-10002963,PP-18955,1
42.6,0.0,2016,9,6,3,0,4,Standard Class,Consumer,Georgetown,South,Furnishings,Kentucky,FUR-FU-10003347,AA-10645,1
14.368,0.2,2016,2,3,1,0,4,Standard Class,Consumer,Sierra Vista,West,Furnishings,Arizona,FUR-FU-10002088,TB-21520,1
314.352,0.2,2017,5,4,2,0,5,Second Class,Corporate,Knoxville,South,Chairs,Tennessee,FUR-CH-10001482,AH-10075,0
238.152,0.2,2015,9,3,3,0,5,Standard Class,Corporate,Tucson,West,Furnishings,Arizona,FUR-FU-10002937,CP-12085,1
692.94,0.0,2016,6,3,2,0,7,Standard Class,Home Office,Minneapolis,Central,Tables,Minnesota,FUR-TA-10001771,BF-11215,1
28.0,0.2,2016,9,4,3,0,3,Second Class,Home Office,Lancaster,East,Furnishings,Ohio,FUR-FU-10004963,JS-15940,1
518.272,0.2,2017,5,5,2,0,4,Standard Class,Home Office,Lakewood,West,Chairs,California,FUR-CH-10000225,CC-12430,0
6.98,0.0,2017,5,5,2,0,4,Standard Class,Home Office,Lakewood,West,Furnishings,California,FUR-FU-10002191,CC-12430,1
191.82,0.0,2016,9,3,3,0,6,Standard Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10004864,PG-18820,1
25.16,0.6,2014,2,1,1,0,0,Same Day,Consumer,Lubbock,Central,Furnishings,Texas,FUR-FU-10002396,TB-21595,0
29.22,0.0,2015,12,0,4,1,4,Standard Class,Consumer,Costa Mesa,West,Furnishings,California,FUR-FU-10004351,EH-13945,1
272.646,0.1,2017,9,2,3,0,6,Standard Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10003846,SV-20365,1
80.991,0.1,2017,9,2,3,0,6,Standard Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10003061,SV-20365,1
2888.127,0.1,2017,9,2,3,0,6,Standard Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10004086,SV-20365,1
2254.41,0.1,2017,9,2,3,0,6,Standard Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10001215,SV-20365,1
314.532,0.4,2017,8,1,3,0,2,First Class,Home Office,Philadelphia,East,Tables,Pennsylvania,FUR-TA-10002356,Dp-13240,0
1474.802,0.3,2016,11,5,4,0,4,Standard Class,Consumer,Parma,East,Chairs,Ohio,FUR-CH-10004495,SP-20920,0
1537.074,0.3,2016,11,5,4,0,4,Standard Class,Consumer,Parma,East,Chairs,Ohio,FUR-CH-10000454,SP-20920,0
449.372,0.3,2016,11,5,4,0,4,Standard Class,Consumer,Parma,East,Chairs,Ohio,FUR-CH-10003746,SP-20920,0
409.216,0.2,2017,9,1,3,0,6,Standard Class,Corporate,Springfield,West,Furnishings,Oregon,FUR-FU-10004864,JR-16210,1
72.588,0.7,2017,9,1,3,0,6,Standard Class,Corporate,Springfield,West,Bookcases,Oregon,FUR-BO-10001972,JR-16210,0
327.996,0.1,2016,3,3,1,0,6,Standard Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10003817,EH-13990,1
767.214,0.1,2014,12,5,4,1,4,Standard Class,Home Office,New York City,East,Chairs,New York,FUR-CH-10004477,TB-21190,1
161.28,0.2,2016,8,1,3,0,3,First Class,Corporate,Los Angeles,West,Tables,California,FUR-TA-10004152,AO-10810,1
205.666,0.15,2014,3,6,1,0,5,Standard Class,Consumer,San Francisco,West,Bookcases,California,FUR-BO-10001337,GA-14725,0
340.704,0.2,2017,12,3,4,1,3,First Class,Corporate,Long Beach,West,Chairs,California,FUR-CH-10003968,JG-15310,0
354.9,0.0,2016,4,4,2,0,3,First Class,Consumer,Columbus,South,Bookcases,Georgia,FUR-BO-10001608,RM-19375,1
1198.33,0.15,2014,3,1,1,0,3,Second Class,Home Office,San Francisco,West,Bookcases,California,FUR-BO-10004218,EK-13795,1
51.968,0.2,2017,4,3,2,0,3,First Class,Corporate,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10001876,CV-12805,1
42.408,0.2,2017,4,3,2,0,3,First Class,Corporate,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10004671,CV-12805,1
4.992,0.2,2014,3,2,1,0,2,First Class,Corporate,Lakeland,South,Furnishings,Florida,FUR-FU-10003981,MC-17605,1
20.016,0.2,2014,3,2,1,0,2,First Class,Corporate,Lakeland,South,Furnishings,Florida,FUR-FU-10002508,MC-17605,1
1690.04,0.0,2015,9,0,3,0,5,Standard Class,Consumer,Columbia,South,Chairs,South Carolina,FUR-CH-10000309,GB-14575,1
403.92,0.2,2016,12,6,4,1,2,First Class,Home Office,Portland,West,Chairs,Oregon,FUR-CH-10004218,DB-13270,1
799.56,0.0,2016,12,5,4,1,4,Standard Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10003192,JM-15535,1
563.92,0.2,2016,12,4,4,1,7,Standard Class,Consumer,Apple Valley,West,Chairs,California,FUR-CH-10001708,PK-19075,1
7.712,0.2,2017,12,4,4,1,2,First Class,Home Office,Marion,East,Furnishings,Ohio,FUR-FU-10002885,MG-17650,1
56.686,0.3,2016,10,3,4,0,4,Second Class,Consumer,Houston,Central,Chairs,Texas,FUR-CH-10002372,CM-12445,0
65.94,0.0,2017,8,4,3,0,7,Standard Class,Corporate,Seattle,West,Furnishings,Washington,FUR-FU-10001475,YS-21880,1
68.16,0.0,2015,11,5,4,0,5,Standard Class,Corporate,New York City,East,Furnishings,New York,FUR-FU-10000087,MC-17425,1
72.704,0.2,2017,12,5,4,1,4,Standard Class,Consumer,Hendersonville,South,Furnishings,Tennessee,FUR-FU-10000087,DK-12985,1
66.294,0.7,2015,10,0,4,0,4,Standard Class,Consumer,Portland,West,Bookcases,Oregon,FUR-BO-10003660,JF-15490,0
291.168,0.2,2015,10,0,4,0,4,Standard Class,Consumer,Portland,West,Chairs,Oregon,FUR-CH-10000422,JF-15490,0
177.568,0.2,2017,9,0,3,0,0,Same Day,Consumer,Seattle,West,Chairs,Washington,FUR-CH-10003199,JF-15415,1
166.5,0.0,2015,12,5,4,1,4,Standard Class,Consumer,San Jose,West,Furnishings,California,FUR-FU-10004597,HA-14905,1
247.44,0.0,2017,5,6,2,0,3,Second Class,Corporate,Concord,East,Furnishings,New Hampshire,FUR-FU-10001185,LO-17170,1
22.14,0.0,2015,11,4,4,0,5,Standard Class,Home Office,Seattle,West,Furnishings,Washington,FUR-FU-10002364,KB-16405,1
6.24,0.0,2017,5,0,2,0,6,Standard Class,Consumer,Columbus,Central,Furnishings,Indiana,FUR-FU-10003981,ML-17410,1
21.36,0.0,2015,9,1,3,0,6,Standard Class,Corporate,Montgomery,South,Furnishings,Alabama,FUR-FU-10001731,VW-21775,1
1159.056,0.2,2017,12,5,4,1,4,Standard Class,Corporate,Oakland,West,Chairs,California,FUR-CH-10004983,BB-11545,1
12.42,0.0,2016,7,6,3,0,5,Second Class,Consumer,Seattle,West,Furnishings,Washington,FUR-FU-10001847,DK-13375,1
24.75,0.0,2016,7,6,3,0,5,Second Class,Consumer,Seattle,West,Furnishings,Washington,FUR-FU-10004164,DK-13375,1
63.824,0.2,2015,11,4,4,0,6,Standard Class,Consumer,Marion,East,Furnishings,Ohio,FUR-FU-10002874,JK-15205,1
563.24,0.2,2016,9,5,3,0,4,Standard Class,Corporate,Los Angeles,West,Chairs,California,FUR-CH-10000988,EH-13765,1
661.176,0.4,2016,10,4,4,0,5,Standard Class,Corporate,Lakewood,East,Tables,Ohio,FUR-TA-10003238,VW-21775,0
502.488,0.2,2014,7,1,3,0,4,Standard Class,Corporate,San Francisco,West,Tables,California,FUR-TA-10003715,EB-13705,0
915.136,0.2,2015,3,4,1,0,5,Second Class,Home Office,Chico,West,Chairs,California,FUR-CH-10004063,NF-18595,1
327.76,0.0,2015,3,4,1,0,5,Second Class,Home Office,Chico,West,Furnishings,California,FUR-FU-10001979,NF-18595,1
701.96,0.0,2017,12,5,4,1,3,First Class,Consumer,Salem,South,Chairs,Virginia,FUR-CH-10001854,ME-17725,1
25.83,0.0,2017,11,3,4,0,3,First Class,Home Office,San Francisco,West,Furnishings,California,FUR-FU-10003489,MZ-17335,1
104.784,0.2,2016,11,4,4,0,2,Second Class,Corporate,Eugene,West,Chairs,Oregon,FUR-CH-10003298,TP-21565,0
650.352,0.2,2016,11,4,4,0,2,Second Class,Corporate,Eugene,West,Chairs,Oregon,FUR-CH-10000229,TP-21565,0
127.95,0.0,2014,9,3,3,0,5,Standard Class,Consumer,Oxnard,West,Furnishings,California,FUR-FU-10004006,LW-17125,1
272.94,0.0,2014,1,0,1,0,6,Standard Class,Consumer,Westland,Central,Furnishings,Michigan,FUR-FU-10002918,XP-21865,1
14.73,0.0,2014,1,0,1,0,6,Standard Class,Consumer,Westland,Central,Furnishings,Michigan,FUR-FU-10002268,XP-21865,1
47.04,0.0,2016,8,1,3,0,7,Standard Class,Consumer,Los Angeles,West,Furnishings,California,FUR-FU-10000672,BG-11740,1
221.382,0.1,2017,10,3,4,0,4,Standard Class,Corporate,New York City,East,Chairs,New York,FUR-CH-10002880,TS-21370,1
108.4,0.6,2017,9,6,3,0,5,Standard Class,Consumer,Dallas,Central,Furnishings,Texas,FUR-FU-10004622,AG-10900,0
38.08,0.6,2016,10,0,4,0,4,Standard Class,Corporate,Grand Prairie,Central,Furnishings,Texas,FUR-FU-10001756,TP-21565,0
113.568,0.2,2016,11,0,4,0,0,Same Day,Home Office,New York City,East,Bookcases,New York,FUR-BO-10002598,JK-16120,1
83.92,0.0,2017,10,1,4,0,2,Second Class,Home Office,New York City,East,Furnishings,New York,FUR-FU-10001934,CC-12430,1
561.584,0.2,2014,4,1,2,0,4,Standard Class,Corporate,Memphis,South,Chairs,Tennessee,FUR-CH-10001394,LA-16780,1
14.76,0.0,2016,12,3,4,1,7,Standard Class,Consumer,Los Angeles,West,Furnishings,California,FUR-FU-10002364,BP-11230,1
299.975,0.5,2016,3,1,1,0,4,Standard Class,Consumer,Springfield,East,Bookcases,Ohio,FUR-BO-10004015,TB-21595,0
396.92,0.0,2016,12,2,4,1,5,Standard Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10002937,PK-19075,1
241.96,0.0,2017,5,1,2,0,1,First Class,Consumer,Lafayette,South,Bookcases,Louisiana,FUR-BO-10000330,BD-11725,1
8.01,0.0,2017,5,1,2,0,1,First Class,Consumer,Lafayette,South,Furnishings,Louisiana,FUR-FU-10001731,BD-11725,1
569.568,0.2,2017,8,3,3,0,2,Second Class,Corporate,Spokane,West,Chairs,Washington,FUR-CH-10002331,BW-11110,1
899.43,0.3,2017,5,6,2,0,1,First Class,Consumer,Houston,Central,Chairs,Texas,FUR-CH-10003981,GT-14710,0
368.97,0.0,2016,10,0,4,0,5,Standard Class,Corporate,Tulsa,Central,Chairs,Oklahoma,FUR-CH-10002084,HW-14935,1
454.272,0.2,2015,10,5,4,0,3,First Class,Home Office,Oakland,West,Chairs,California,FUR-CH-10003956,RD-19660,0
945.036,0.4,2014,11,0,4,0,4,Standard Class,Consumer,Jacksonville,South,Tables,North Carolina,FUR-TA-10001768,SH-20395,0
410.352,0.2,2014,11,0,4,0,4,Standard Class,Consumer,Jacksonville,South,Furnishings,North Carolina,FUR-FU-10001468,SH-20395,0
35.0,0.0,2017,5,5,2,0,2,First Class,Consumer,Pocatello,West,Furnishings,Idaho,FUR-FU-10004963,JG-15160,1
974.988,0.3,2017,12,3,4,1,5,Standard Class,Consumer,Plano,Central,Tables,Texas,FUR-TA-10000577,LC-16885,0
589.41,0.1,2014,10,5,4,0,2,First Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10003298,CC-12220,0
82.26,0.0,2016,10,3,4,0,7,Standard Class,Corporate,New York City,East,Furnishings,New York,FUR-FU-10003535,BW-11110,1
103.5,0.6,2017,3,5,1,0,2,Second Class,Home Office,Houston,Central,Furnishings,Texas,FUR-FU-10004848,TT-21460,0
36.96,0.0,2017,7,0,3,0,3,First Class,Consumer,San Francisco,West,Furnishings,California,FUR-FU-10003142,EC-14050,1
261.96,0.0,2017,5,6,2,0,3,First Class,Corporate,Baltimore,East,Chairs,Maryland,FUR-CH-10003298,AJ-10780,1
13.28,0.0,2016,9,3,3,0,6,Standard Class,Home Office,Louisville,South,Furnishings,Kentucky,FUR-FU-10004586,AS-10630,1
72.42,0.0,2016,12,4,4,1,6,Standard Class,Home Office,Providence,East,Furnishings,Rhode Island,FUR-FU-10004864,DB-13270,1
61.96,0.5,2014,1,1,1,0,1,First Class,Corporate,Philadelphia,East,Bookcases,Pennsylvania,FUR-BO-10003433,BS-11590,0
241.568,0.2,2017,6,5,2,0,7,Standard Class,Consumer,Pembroke Pines,South,Bookcases,Florida,FUR-BO-10002824,NR-18550,0
384.768,0.4,2017,6,5,2,0,6,Standard Class,Corporate,New York City,East,Tables,New York,FUR-TA-10001932,KN-16390,0
103.936,0.2,2014,9,0,3,0,4,Standard Class,Corporate,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10000222,MF-18250,1
289.568,0.2,2016,11,6,4,0,5,Standard Class,Corporate,Orlando,South,Bookcases,Florida,FUR-BO-10004695,FA-14230,1
20.94,0.0,2015,7,4,3,0,4,Standard Class,Home Office,Louisville,South,Furnishings,Kentucky,FUR-FU-10001487,SS-20515,1
332.832,0.2,2016,10,6,4,0,2,Second Class,Corporate,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10004071,SP-20545,0
218.352,0.2,2017,9,4,3,0,4,Standard Class,Consumer,San Francisco,West,Chairs,California,FUR-CH-10002961,RD-19480,0
529.9,0.0,2017,9,4,3,0,4,Standard Class,Consumer,San Francisco,West,Furnishings,California,FUR-FU-10001488,RD-19480,1
302.67,0.0,2017,1,0,1,0,2,Second Class,Consumer,Jackson,Central,Chairs,Michigan,FUR-CH-10004626,AR-10540,1
4007.84,0.2,2014,11,0,4,0,5,Standard Class,Consumer,Buffalo,East,Bookcases,New York,FUR-BO-10002213,GT-14710,0
328.59,0.4,2014,10,0,4,0,3,First Class,Corporate,Knoxville,South,Tables,Tennessee,FUR-TA-10003008,FH-14365,0
291.1,0.0,2015,10,6,4,0,5,Standard Class,Corporate,Newark,East,Chairs,Delaware,FUR-CH-10002439,HK-14890,1
139.92,0.0,2017,11,3,4,0,3,First Class,Consumer,Seattle,West,Furnishings,Washington,FUR-FU-10003394,CC-12220,1
634.116,0.3,2014,3,5,1,0,4,Standard Class,Home Office,Elmhurst,Central,Chairs,Illinois,FUR-CH-10000863,VF-21715,0
155.88,0.0,2015,7,3,3,0,2,First Class,Home Office,Lakeville,Central,Chairs,Minnesota,FUR-CH-10002304,GH-14410,1
327.564,0.1,2015,11,6,4,0,2,Second Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10000422,JH-16180,1
1522.638,0.1,2015,6,4,2,0,5,Standard Class,Corporate,Buffalo,East,Chairs,New York,FUR-CH-10004997,EB-13750,1
194.25,0.3,2014,5,2,2,0,5,Standard Class,Consumer,Lawrence,East,Tables,Massachusetts,FUR-TA-10003469,CT-11995,0
872.32,0.0,2014,5,2,2,0,5,Standard Class,Consumer,Lawrence,East,Chairs,Massachusetts,FUR-CH-10004675,CT-11995,1
317.058,0.3,2014,4,4,2,0,4,Standard Class,Consumer,Houston,Central,Chairs,Texas,FUR-CH-10002602,KM-16720,0
170.352,0.2,2017,3,4,1,0,5,Standard Class,Consumer,Los Angeles,West,Chairs,California,FUR-CH-10003968,EJ-13720,0
101.94,0.0,2016,10,5,4,0,0,Same Day,Consumer,Seattle,West,Furnishings,Washington,FUR-FU-10003095,MS-17530,1
8.8,0.0,2017,7,4,3,0,6,Standard Class,Consumer,Salem,South,Furnishings,Virginia,FUR-FU-10003274,AM-10705,1
302.94,0.0,2017,7,4,3,0,6,Standard Class,Consumer,Salem,South,Bookcases,Virginia,FUR-BO-10003441,AM-10705,1
60.72,0.0,2014,12,1,4,1,5,Standard Class,Corporate,Clinton,East,Furnishings,Maryland,FUR-FU-10003849,ON-18715,1
239.84,0.0,2014,12,1,4,1,5,Standard Class,Corporate,Clinton,East,Chairs,Maryland,FUR-CH-10004754,ON-18715,1
484.704,0.2,2016,5,3,2,0,5,Standard Class,Consumer,Santa Ana,West,Chairs,California,FUR-CH-10004860,SV-20785,0
191.96,0.0,2015,4,1,2,0,7,Standard Class,Consumer,Louisville,South,Chairs,Kentucky,FUR-CH-10001891,JK-16090,1
209.88,0.0,2015,4,1,2,0,7,Standard Class,Consumer,Louisville,South,Furnishings,Kentucky,FUR-FU-10003394,JK-16090,1
239.666,0.15,2016,6,4,2,0,2,First Class,Consumer,Los Angeles,West,Bookcases,California,FUR-BO-10004218,MV-18190,1
212.94,0.0,2017,1,4,1,0,5,Second Class,Corporate,Springfield,Central,Bookcases,Missouri,FUR-BO-10001608,CP-12085,1
41.88,0.0,2014,9,5,3,0,3,First Class,Corporate,San Francisco,West,Furnishings,California,FUR-FU-10001487,VP-21760,1
102.438,0.3,2015,1,0,1,0,4,Standard Class,Consumer,Texas City,Central,Tables,Texas,FUR-TA-10002855,PM-18940,0
199.304,0.3,2015,1,0,1,0,4,Standard Class,Consumer,Texas City,Central,Chairs,Texas,FUR-CH-10004875,PM-18940,0
698.352,0.2,2016,12,6,4,1,5,Standard Class,Consumer,Seattle,West,Chairs,Washington,FUR-CH-10000847,JE-15715,1
1747.25,0.0,2016,12,6,4,1,5,Standard Class,Consumer,Seattle,West,Tables,Washington,FUR-TA-10001307,JE-15715,1
1421.664,0.4,2014,10,4,4,0,2,Second Class,Corporate,Lorain,East,Tables,Ohio,FUR-TA-10003954,AJ-10780,0
564.195,0.5,2016,12,3,4,1,6,Standard Class,Home Office,Springfield,West,Tables,Oregon,FUR-TA-10003473,MP-18175,0
21.184,0.6,2017,9,4,3,0,3,First Class,Corporate,Arlington,Central,Furnishings,Texas,FUR-FU-10001095,BF-11020,0
213.43,0.3,2017,9,4,3,0,3,First Class,Corporate,Arlington,Central,Chairs,Texas,FUR-CH-10003535,BF-11020,0
68.704,0.2,2017,2,0,1,0,7,Standard Class,Home Office,Gilbert,West,Furnishings,Arizona,FUR-FU-10002253,KM-16375,1
386.91,0.5,2017,2,0,1,0,7,Standard Class,Home Office,Gilbert,West,Tables,Arizona,FUR-TA-10001039,KM-16375,0
356.85,0.0,2017,10,3,4,0,6,Standard Class,Consumer,Virginia Beach,South,Tables,Virginia,FUR-TA-10001520,OT-18730,1
42.85,0.0,2017,5,4,2,0,2,Second Class,Consumer,Vineland,East,Furnishings,New Jersey,FUR-FU-10000719,CA-12775,1
67.96,0.0,2015,9,5,3,0,7,Standard Class,Home Office,Charlottesville,South,Furnishings,Virginia,FUR-FU-10000820,TW-21025,1
46.872,0.2,2014,10,4,4,0,4,Standard Class,Home Office,Phoenix,West,Furnishings,Arizona,FUR-FU-10003724,SD-20485,1
20.04,0.0,2014,11,2,4,0,5,Standard Class,Home Office,Los Angeles,West,Furnishings,California,FUR-FU-10000320,DE-13255,1
41.552,0.6,2015,12,3,4,1,5,Standard Class,Consumer,Bloomington,Central,Furnishings,Illinois,FUR-FU-10000965,MC-18100,0
225.296,0.2,2017,7,4,3,0,4,Standard Class,Consumer,San Diego,West,Chairs,California,FUR-CH-10000988,SW-20455,1
163.136,0.2,2015,5,2,2,0,4,Standard Class,Consumer,Wilson,South,Furnishings,North Carolina,FUR-FU-10001986,SG-20470,1
883.84,0.2,2015,11,5,4,0,5,Standard Class,Consumer,Rio Rancho,West,Chairs,New Mexico,FUR-CH-10004287,GZ-14470,1
230.352,0.2,2015,11,5,4,0,5,Standard Class,Consumer,Rio Rancho,West,Chairs,New Mexico,FUR-CH-10001891,GZ-14470,1
266.352,0.6,2017,12,3,4,1,0,Same Day,Consumer,Skokie,Central,Furnishings,Illinois,FUR-FU-10002298,DB-13060,0
56.328,0.6,2017,12,3,4,1,0,Same Day,Consumer,Skokie,Central,Furnishings,Illinois,FUR-FU-10004091,DB-13060,0
